orderId,productName,price,category,boxHeight
ORD08077,"Supreme Box Logo Tee",11924.86,apparel,24
ORD08078,"Coach Tabby",22712.81,bags,42
ORD08079,"Adidas Ultraboost 22",9466.37,shoes,19
ORD08080,"Samsonite Spinner",56788.68,bags,29
ORD08081,"Bearbrick 400%",5692.01,collectibles,9
ORD08082,"Acne Studios Face Patch",20420.65,apparel,15
ORD08083,"Chanel Classic Flap",33763.47,bags,49
ORD08084,"Tamiya RC Car",11719.5,collectibles,21
ORD08085,"Skechers Go Walk",14185.87,shoes,14
ORD08086,"Bandai Ultraman Figure",14009.78,collectibles,23
ORD08087,"LEGO Creator Expert",9899.51,collectibles,19
ORD08088,"Tumi Alpha Backpack",41634.63,bags,10
ORD08089,"Acne Studios Face Patch",6240.54,apparel,31
ORD08090,"Crocs Classic Clog",14253.58,shoes,6
ORD08091,"Kate Spade New York Bag",11458.44,bags,31
ORD08092,"Gundam RX-78-2 MG",8242.52,collectibles,11
ORD08093,"Kate Spade New York Bag",79956.6,bags,44
ORD08094,"Palace Tri-Ferg Tee",4092.37,apparel,30
ORD08095,"Funko Pop Batman",9629.62,collectibles,13
ORD08096,"Tamiya RC Car",608.34,collectibles,28
ORD08097,"Hoka Clifton 9",17555.53,shoes,34
ORD08098,"Common Projects Achilles",822.25,shoes,5
ORD08099,"Hoka Clifton 9",20230.58,shoes,24
ORD08100,"Nike Air Force 1 Low",10834.38,shoes,13
ORD08101,"Nendoroid Hatsune Miku",2165.08,collectibles,28
ORD08102,"Reebok Club C",4675.39,shoes,14
ORD08103,"Bandai Ultraman Figure",10370.73,collectibles,13
ORD08104,"LEGO Creator Expert",9681.93,collectibles,16
ORD08105,"Dragon Ball Statue",9111.91,collectibles,14
ORD08106,"Kate Spade New York Bag",48171.14,bags,16
ORD08107,"New Balance 574",7388.52,shoes,33
ORD08108,"Stüssy World Tour Tee",7118.98,apparel,14
ORD08109,"Reebok Classic Leather",21222.06,shoes,25
ORD08110,"Reebok Club C",7580.2,shoes,8
ORD08111,"Kate Spade New York Bag",63898.57,bags,30
ORD08112,"Dragon Ball Statue",10421.35,collectibles,14
ORD08113,"Birkenstock Arizona",4881.3,shoes,8
ORD08114,"Birkenstock Arizona",3652.33,shoes,8
ORD08115,"Kipling City Bag",6848.64,bags,22
ORD08116,"Reebok Classic Leather",13511.98,shoes,33
ORD08117,"Converse Chuck Taylor High",20399.47,shoes,27
ORD08118,"Adidas Ultraboost 22",2282.34,shoes,21
ORD08119,"Adidas Stan Smith",14576.39,shoes,5
ORD08120,"One Piece Mega WCF",14740.79,collectibles,8
ORD08121,"Onitsuka Tiger Mexico 66",6707.59,shoes,8
ORD08122,"Converse Chuck Taylor Low",6420.79,shoes,10
ORD08123,"Reebok Club C",3968.16,shoes,9
ORD08124,"Vans Old Skool High",6836.21,shoes,32
ORD08125,"A Bathing Ape Shark Hoodie",18616.11,apparel,31
ORD08126,"Puma RS-X",15551.73,shoes,40
ORD08127,"One Piece Mega WCF",4342.97,collectibles,12
ORD08128,"Comme des Garçons Shirt",19313.07,apparel,7
ORD08129,"Puma Suede Classic",11738.91,shoes,8
ORD08130,"Jordan 1 Retro High",4472.27,shoes,20
ORD08131,"New Balance 574",23486.48,shoes,30
ORD08132,"Converse Chuck Taylor High",23969.67,shoes,40
ORD08133,"Off-White Arrows Hoodie",15802.88,apparel,32
ORD08134,"Puma Suede Classic",3022.47,shoes,8
ORD08135,"Hoka Clifton 9",5255.83,shoes,25
ORD08136,"Palace Tri-Ferg Tee",1747.85,apparel,24
ORD08137,"Palace Tri-Ferg Tee",9013.29,apparel,17
ORD08138,"Longchamp Le Pliage",31739.92,bags,40
ORD08139,"Kate Spade New York Bag",27999.77,bags,32
ORD08140,"Comme des Garçons Shirt",8841.96,apparel,18
ORD08141,"MCM Stark Backpack",1127.57,bags,42
ORD08142,"Bearbrick 400%",3822.31,collectibles,9
ORD08143,"Stüssy World Tour Tee",23882.27,apparel,23
ORD08144,"New Balance 990",3292.51,shoes,13
ORD08145,"One Piece Mega WCF",9593.9,collectibles,16
ORD08146,"Gundam RX-78-2 MG",8145.4,collectibles,27
ORD08147,"Vans Old Skool High",11229.27,shoes,29
ORD08148,"New Balance 574",11797.38,shoes,39
ORD08149,"McFarlane Spawn Figure",5908.11,collectibles,28
ORD08150,"Adidas Ultraboost 22",18790.46,shoes,33
ORD08151,"Nike Air Force 1 Low",13338.6,shoes,15
ORD08152,"Off-White Arrows Hoodie",12997.78,apparel,29
ORD08153,"Adidas Ultraboost 22",10277.73,shoes,37
ORD08154,"Noah Core Logo Tee",10399.32,apparel,24
ORD08155,"Hot Wheels RLC",7323.12,collectibles,18
ORD08156,"Reebok Club C",14430.39,shoes,13
ORD08157,"Comme des Garçons Shirt",13182.36,apparel,32
ORD08158,"Prada Nylon Bag",9550.41,bags,42
ORD08159,"Reebok Club C",5674.08,shoes,9
ORD08160,"Noah Core Logo Tee",16264.31,apparel,11
ORD08161,"Adidas Ultraboost 22",3868.06,shoes,27
ORD08162,"Gucci GG Marmont",30832.74,bags,12
ORD08163,"Longchamp Le Pliage",30724.6,bags,31
ORD08164,"Adidas Stan Smith",4875,shoes,5
ORD08165,"Gucci GG Marmont",73520.42,bags,16
ORD08166,"New Balance 990",2160.83,shoes,10
ORD08167,"Comme des Garçons Shirt",1137.65,apparel,7
ORD08168,"Samsonite Spinner",14379.5,bags,22
ORD08169,"Fjällräven Kånken",65927.13,bags,34
ORD08170,"Puma Suede Classic",6813.97,shoes,11
ORD08171,"Louis Vuitton Neverfull",26494.49,bags,14
ORD08172,"Bearbrick 400%",10540.56,collectibles,7
ORD08173,"Chanel Classic Flap",12766.36,bags,31
ORD08174,"Gundam RX-78-2 MG",11923.24,collectibles,7
ORD08175,"Acne Studios Face Patch",16898.24,apparel,18
ORD08176,"Converse Chuck Taylor High",12680.94,shoes,38
ORD08177,"LEGO Creator Expert",10583.61,collectibles,27
ORD08178,"Puma Suede Classic",9955.42,shoes,12
ORD08179,"Kith Box Logo",25514.28,apparel,18
ORD08180,"One Piece Mega WCF",11835.69,collectibles,20
ORD08181,"Gucci GG Marmont",22932.3,bags,12
ORD08182,"Supreme Box Logo Tee",3034.05,apparel,32
ORD08183,"Noah Core Logo Tee",7870.34,apparel,30
ORD08184,"Fjällräven Kånken",69077.39,bags,49
ORD08185,"Hoka Clifton 9",15545.22,shoes,31
ORD08186,"Puma Suede Classic",13291.79,shoes,6
ORD08187,"Common Projects Achilles",2658.67,shoes,10
ORD08188,"Stüssy World Tour Tee",7223.35,apparel,9
ORD08189,"Hoka Clifton 9",18646.14,shoes,37
ORD08190,"A Bathing Ape Shark Hoodie",27800.8,apparel,5
ORD08191,"Kate Spade New York Bag",22733.54,bags,31
ORD08192,"Stüssy World Tour Tee",19994.55,apparel,25
ORD08193,"Kipling City Bag",36933.37,bags,44
ORD08194,"Crocs Classic Clog",14399.18,shoes,8
ORD08195,"Adidas Ultraboost 22",16629.4,shoes,32
ORD08196,"Chanel Classic Flap",60386.71,bags,25
ORD08197,"Stone Island Shadow Project",13708.52,apparel,8
ORD08198,"Puma RS-X",9521.43,shoes,38
ORD08199,"Chanel Classic Flap",60577.18,bags,45
ORD08200,"Nike Air Max 270",20469.31,shoes,28
ORD08201,"Reebok Club C",11570.81,shoes,7
ORD08202,"Gundam RX-78-2 MG",9966.77,collectibles,25
ORD08203,"Hoka Clifton 9",10633.83,shoes,27
ORD08204,"Converse Chuck Taylor Low",9717.9,shoes,6
ORD08205,"Funko Pop Batman",5032.11,collectibles,12
ORD08206,"Kith Box Logo",6756.11,apparel,24
ORD08207,"Birkenstock Arizona",2630.08,shoes,11
ORD08208,"Converse Chuck Taylor Low",4486.52,shoes,11
ORD08209,"Gucci GG Marmont",61523.01,bags,45
ORD08210,"Jordan 1 Retro High",6058.45,shoes,22
ORD08211,"LEGO Creator Expert",13768.52,collectibles,25
ORD08212,"Carhartt WIP Chase Tee",17644.09,apparel,7
ORD08213,"Coach Tabby",42112.19,bags,14
ORD08214,"Chanel Classic Flap",28602.36,bags,21
ORD08215,"Supreme Box Logo Tee",12517.28,apparel,11
ORD08216,"New Balance 990",10357.05,shoes,13
ORD08217,"Supreme Box Logo Tee",22432.02,apparel,9
ORD08218,"Kith Box Logo",4927.02,apparel,21
ORD08219,"Adidas Stan Smith",11230.46,shoes,14
ORD08220,"Common Projects Achilles",7303.7,shoes,8
ORD08221,"Nike Air Force 1 Low",10048.43,shoes,10
ORD08222,"Salomon XT-6",18766.29,shoes,34
ORD08223,"McFarlane Spawn Figure",1120.31,collectibles,30
ORD08224,"Salomon XT-6",7371.77,shoes,34
ORD08225,"Chanel Classic Flap",53655.15,bags,10
ORD08226,"Crocs Classic Clog",11656.86,shoes,10
ORD08227,"Nike Air Force 1 Low",3778.77,shoes,11
ORD08228,"Nike Air Max 270",12557.76,shoes,28
ORD08229,"Common Projects Achilles",4359.15,shoes,9
ORD08230,"Tamiya RC Car",3463.27,collectibles,17
ORD08231,"Prada Nylon Bag",51592.3,bags,48
ORD08232,"Gucci GG Marmont",73188.25,bags,47
ORD08233,"Figma Link",8150.72,collectibles,7
ORD08234,"Skechers Go Walk",13546.78,shoes,10
ORD08235,"Bearbrick 400%",3760.92,collectibles,25
ORD08236,"Kith Box Logo",19970.02,apparel,29
ORD08237,"Samsonite Spinner",6906.78,bags,15
ORD08238,"Vans Old Skool High",18832.91,shoes,34
ORD08239,"Funko Pop Batman",7921.35,collectibles,10
ORD08240,"Coach Tabby",70836.97,bags,14
ORD08241,"LEGO Creator Expert",4680.15,collectibles,7
ORD08242,"Tamiya RC Car",2379.9,collectibles,20
ORD08243,"Dragon Ball Statue",4395.75,collectibles,32
ORD08244,"Reebok Classic Leather",21022.53,shoes,16
ORD08245,"Skechers Go Walk",8901.64,shoes,7
ORD08246,"Jordan 1 Retro High",1969.9,shoes,36
ORD08247,"Converse Chuck Taylor High",12079.76,shoes,38
ORD08248,"Kate Spade New York Bag",18749.21,bags,26
ORD08249,"Coach Tabby",7371.28,bags,42
ORD08250,"Off-White Arrows Hoodie",15667.84,apparel,8
ORD08251,"Nike Air Force 1 Low",1409.46,shoes,11
ORD08252,"Figma Link",2309.19,collectibles,27
ORD08253,"Converse Chuck Taylor Low",8589.45,shoes,9
ORD08254,"Longchamp Le Pliage",43233.92,bags,15
ORD08255,"Crocs Classic Clog",12624.67,shoes,7
ORD08256,"Carhartt WIP Chase Tee",5615.19,apparel,7
ORD08257,"Converse Chuck Taylor High",20301.89,shoes,19
ORD08258,"One Piece Mega WCF",3713.71,collectibles,17
ORD08259,"Nike Air Max 270",5336.72,shoes,31
ORD08260,"Converse Chuck Taylor High",21225.67,shoes,20
ORD08261,"Hoka Clifton 9",2616.25,shoes,29
ORD08262,"Off-White Arrows Hoodie",2659.56,apparel,32
ORD08263,"Coach Tabby",43473.97,bags,17
ORD08264,"Reebok Club C",6454.3,shoes,14
ORD08265,"Skechers Go Walk",7537.96,shoes,10
ORD08266,"Comme des Garçons Shirt",25387.35,apparel,31
ORD08267,"Stüssy World Tour Tee",2681.22,apparel,16
ORD08268,"Nendoroid Hatsune Miku",12294.67,collectibles,6
ORD08269,"Palace Tri-Ferg Tee",7853.47,apparel,18
ORD08270,"Chanel Classic Flap",62864.1,bags,13
ORD08271,"Common Projects Achilles",14289.97,shoes,14
ORD08272,"Adidas Stan Smith",2653,shoes,8
ORD08273,"Vans Old Skool High",8718.97,shoes,29
ORD08274,"A Bathing Ape Shark Hoodie",27008.08,apparel,25
ORD08275,"Gucci GG Marmont",40359.32,bags,48
ORD08276,"Fear of God Essentials",24436.75,apparel,30
ORD08277,"Chanel Classic Flap",25663.7,bags,47
ORD08278,"Chanel Classic Flap",30554.9,bags,17
ORD08279,"Tamiya RC Car",10071.01,collectibles,11
ORD08280,"Kipling City Bag",28166.4,bags,40
ORD08281,"Vans Old Skool High",18421.84,shoes,38
ORD08282,"Crocs Classic Clog",8456.96,shoes,9
ORD08283,"New Balance 574",24644.6,shoes,31
ORD08284,"Adidas Stan Smith",12070.69,shoes,7
ORD08285,"Nike Air Force 1 Low",5184.14,shoes,8
ORD08286,"Birkenstock Arizona",14655.17,shoes,14
ORD08287,"Palace Tri-Ferg Tee",9559.24,apparel,16
ORD08288,"Nike Air Max 270",7988.19,shoes,35
ORD08289,"Dragon Ball Statue",14083.12,collectibles,20
ORD08290,"One Piece Mega WCF",8189.58,collectibles,22
ORD08291,"Jordan 1 Retro High",24712.25,shoes,40
ORD08292,"Reebok Classic Leather",13236.03,shoes,20
ORD08293,"MCM Stark Backpack",8338.77,bags,21
ORD08294,"LEGO Creator Expert",3391.29,collectibles,5
ORD08295,"Stone Island Shadow Project",7848.12,apparel,19
ORD08296,"Birkenstock Arizona",3360.08,shoes,15
ORD08297,"Converse Chuck Taylor High",7141.13,shoes,28
ORD08298,"Birkenstock Arizona",12968.94,shoes,14
ORD08299,"Onitsuka Tiger Mexico 66",14085.27,shoes,14
ORD08300,"Vans Slip-On",14752.69,shoes,5
ORD08301,"LEGO Creator Expert",7840.55,collectibles,6
ORD08302,"Puma RS-X",9554.39,shoes,16
ORD08303,"Figma Link",6812.8,collectibles,24
ORD08304,"Fjällräven Kånken",10608.1,bags,45
ORD08305,"Common Projects Achilles",3201.96,shoes,5
ORD08306,"Stüssy World Tour Tee",24498.9,apparel,9
ORD08307,"Gucci GG Marmont",20043.26,bags,37
ORD08308,"Kith Box Logo",4586.92,apparel,10
ORD08309,"Converse Chuck Taylor High",20227.39,shoes,32
ORD08310,"Funko Pop Batman",11279.21,collectibles,18
ORD08311,"Tamiya RC Car",5564.58,collectibles,25
ORD08312,"Converse Chuck Taylor Low",7014.18,shoes,13
ORD08313,"Adidas Stan Smith",3657.04,shoes,10
ORD08314,"Puma RS-X",21673.46,shoes,21
ORD08315,"Tumi Alpha Backpack",77724.08,bags,47
ORD08316,"Reebok Classic Leather",19005.02,shoes,38
ORD08317,"Hoka Clifton 9",3952.68,shoes,22
ORD08318,"Bandai Ultraman Figure",5896.73,collectibles,32
ORD08319,"Gucci GG Marmont",11379.58,bags,34
ORD08320,"Off-White Arrows Hoodie",27253.28,apparel,18
ORD08321,"Off-White Arrows Hoodie",25382.62,apparel,17
ORD08322,"Jordan 1 Retro High",15912.5,shoes,17
ORD08323,"Tumi Alpha Backpack",46838.43,bags,24
ORD08324,"Jordan 1 Retro High",10894.1,shoes,26
ORD08325,"Dragon Ball Statue",11342.71,collectibles,14
ORD08326,"Adidas Ultraboost 22",10986.99,shoes,16
ORD08327,"Stüssy World Tour Tee",22571.58,apparel,19
ORD08328,"Stone Island Shadow Project",4931.09,apparel,26
ORD08329,"Bandai Ultraman Figure",9563.85,collectibles,32
ORD08330,"Nike Air Max 270",4714.99,shoes,22
ORD08331,"Hoka Clifton 9",24667.74,shoes,38
ORD08332,"Adidas Ultraboost 22",19727.06,shoes,40
ORD08333,"Nike Air Force 1 Low",7660.2,shoes,15
ORD08334,"New Balance 990",8352.1,shoes,14
ORD08335,"New Balance 574",20415.24,shoes,29
ORD08336,"Gucci GG Marmont",33836.18,bags,43
ORD08337,"Nendoroid Hatsune Miku",1780.87,collectibles,24
ORD08338,"Funko Pop Batman",12515.32,collectibles,9
ORD08339,"Onitsuka Tiger Mexico 66",13735.96,shoes,10
ORD08340,"Reebok Club C",11629.16,shoes,6
ORD08341,"Kipling City Bag",16307.75,bags,33
ORD08342,"Palace Tri-Ferg Tee",13584.85,apparel,28
ORD08343,"Figma Link",1640.95,collectibles,12
ORD08344,"Converse Chuck Taylor Low",13637.37,shoes,7
ORD08345,"Birkenstock Arizona",9448.51,shoes,9
ORD08346,"Stone Island Shadow Project",25187.79,apparel,17
ORD08347,"Palace Tri-Ferg Tee",4174.8,apparel,12
ORD08348,"Jordan 1 Retro High",1879.36,shoes,19
ORD08349,"MCM Stark Backpack",55403.86,bags,45
ORD08350,"Adidas Stan Smith",9192.19,shoes,12
ORD08351,"Tumi Alpha Backpack",78925.57,bags,21
ORD08352,"Vans Old Skool High",3701.37,shoes,17
ORD08353,"Bearbrick 400%",12905.78,collectibles,20
ORD08354,"Kith Box Logo",15090.61,apparel,14
ORD08355,"Funko Pop Batman",6878.65,collectibles,8
ORD08356,"Adidas Ultraboost 22",21460.79,shoes,20
ORD08357,"Adidas Ultraboost 22",15474.22,shoes,25
ORD08358,"Kith Box Logo",19777.95,apparel,19
ORD08359,"Bearbrick 400%",3067.33,collectibles,16
ORD08360,"Hot Wheels RLC",13223.78,collectibles,14
ORD08361,"Tumi Alpha Backpack",47176.06,bags,42
ORD08362,"Hoka Clifton 9",20653.2,shoes,31
ORD08363,"Skechers Go Walk",12468.92,shoes,12
ORD08364,"Chanel Classic Flap",73271.62,bags,11
ORD08365,"Noah Core Logo Tee",9848.63,apparel,26
ORD08366,"Noah Core Logo Tee",15044.58,apparel,17
ORD08367,"Tamiya RC Car",1687.91,collectibles,20
ORD08368,"Reebok Classic Leather",3256.84,shoes,39
ORD08369,"Comme des Garçons Shirt",15765.39,apparel,6
ORD08370,"Stüssy World Tour Tee",4363.59,apparel,22
ORD08371,"LEGO Creator Expert",3465.45,collectibles,9
ORD08372,"Vans Old Skool High",21276.7,shoes,19
ORD08373,"Bearbrick 400%",6262.44,collectibles,13
ORD08374,"Prada Nylon Bag",24767.29,bags,46
ORD08375,"Reebok Club C",4658.17,shoes,12
ORD08376,"Puma RS-X",19108.02,shoes,34
ORD08377,"Figma Link",5315.1,collectibles,16
ORD08378,"Kith Box Logo",18428.47,apparel,8
ORD08379,"Comme des Garçons Shirt",6975.77,apparel,29
ORD08380,"Fear of God Essentials",10752.87,apparel,21
ORD08381,"Puma RS-X",15267.12,shoes,37
ORD08382,"Comme des Garçons Shirt",5630.28,apparel,8
ORD08383,"Converse Chuck Taylor High",20671.21,shoes,37
ORD08384,"Prada Nylon Bag",16138.73,bags,24
ORD08385,"Hoka Clifton 9",16290,shoes,22
ORD08386,"Gundam RX-78-2 MG",13810.39,collectibles,28
ORD08387,"Nendoroid Hatsune Miku",6803.3,collectibles,16
ORD08388,"Carhartt WIP Chase Tee",6901.28,apparel,20
ORD08389,"Nike Air Max 270",21091.52,shoes,20
ORD08390,"Dragon Ball Statue",10922.87,collectibles,22
ORD08391,"Bandai Ultraman Figure",14775.98,collectibles,31
ORD08392,"Jordan 1 Retro High",7618.66,shoes,23
ORD08393,"McFarlane Spawn Figure",12863.91,collectibles,8
ORD08394,"Figma Link",4050.7,collectibles,14
ORD08395,"Nike Air Force 1 Low",8279.13,shoes,14
ORD08396,"Vans Slip-On",521.47,shoes,6
ORD08397,"Hoka Clifton 9",2297.73,shoes,17
ORD08398,"Carhartt WIP Chase Tee",6571.86,apparel,12
ORD08399,"Nendoroid Hatsune Miku",906.19,collectibles,25
ORD08400,"Gucci GG Marmont",30032.46,bags,41
ORD08401,"Crocs Classic Clog",3625.77,shoes,10
ORD08402,"Vans Old Skool High",4188.22,shoes,37
ORD08403,"Bandai Ultraman Figure",7756.06,collectibles,11
ORD08404,"Stüssy World Tour Tee",9861.12,apparel,10
ORD08405,"Bearbrick 400%",9131.95,collectibles,15
ORD08406,"Adidas Stan Smith",3188.9,shoes,14
ORD08407,"Kith Box Logo",15527.31,apparel,8
ORD08408,"Acne Studios Face Patch",712.5,apparel,12
ORD08409,"Converse Chuck Taylor High",8477.79,shoes,31
ORD08410,"Hoka Clifton 9",12555.71,shoes,17
ORD08411,"Carhartt WIP Chase Tee",3444.52,apparel,27
ORD08412,"Puma RS-X",24487.04,shoes,23
ORD08413,"Acne Studios Face Patch",9489.25,apparel,13
ORD08414,"Palace Tri-Ferg Tee",6677.79,apparel,20
ORD08415,"Comme des Garçons Shirt",17611.71,apparel,6
ORD08416,"New Balance 990",7275.05,shoes,7
ORD08417,"Acne Studios Face Patch",18189.98,apparel,22
ORD08418,"Nendoroid Hatsune Miku",11124.24,collectibles,31
ORD08419,"Gucci GG Marmont",32975,bags,17
ORD08420,"Nendoroid Hatsune Miku",11446.72,collectibles,15
ORD08421,"McFarlane Spawn Figure",9013.91,collectibles,19
ORD08422,"Palace Tri-Ferg Tee",17515.54,apparel,31
ORD08423,"Puma RS-X",15761.82,shoes,20
ORD08424,"Gundam RX-78-2 MG",2500.51,collectibles,21
ORD08425,"Coach Tabby",13459.48,bags,31
ORD08426,"LEGO Creator Expert",874.65,collectibles,11
ORD08427,"Longchamp Le Pliage",24512.57,bags,13
ORD08428,"Birkenstock Arizona",11428.98,shoes,9
ORD08429,"McFarlane Spawn Figure",4719.62,collectibles,27
ORD08430,"Vans Slip-On",1792.06,shoes,6
ORD08431,"Coach Tabby",70384.69,bags,23
ORD08432,"Carhartt WIP Chase Tee",28138.82,apparel,16
ORD08433,"Adidas Ultraboost 22",7457.24,shoes,35
ORD08434,"One Piece Mega WCF",8711.04,collectibles,15
ORD08435,"Comme des Garçons Shirt",24717.1,apparel,21
ORD08436,"Tamiya RC Car",14194.37,collectibles,6
ORD08437,"Vans Slip-On",13982.6,shoes,7
ORD08438,"A Bathing Ape Shark Hoodie",1691.93,apparel,26
ORD08439,"Vans Old Skool High",22791.91,shoes,25
ORD08440,"Puma RS-X",7014.55,shoes,16
ORD08441,"Adidas Stan Smith",11755.24,shoes,14
ORD08442,"Acne Studios Face Patch",8289.8,apparel,6
ORD08443,"Puma RS-X",22730.92,shoes,24
ORD08444,"Nike Air Max 270",9796.83,shoes,31
ORD08445,"Stüssy World Tour Tee",4189.08,apparel,30
ORD08446,"Off-White Arrows Hoodie",14321.87,apparel,17
ORD08447,"McFarlane Spawn Figure",2462.55,collectibles,9
ORD08448,"Puma Suede Classic",4439.14,shoes,6
ORD08449,"Kate Spade New York Bag",57578.39,bags,23
ORD08450,"Fjällräven Kånken",72117.21,bags,39
ORD08451,"Salomon XT-6",23854.42,shoes,32
ORD08452,"Palace Tri-Ferg Tee",28892.6,apparel,24
ORD08453,"Stüssy World Tour Tee",20897.22,apparel,12
ORD08454,"Louis Vuitton Neverfull",57031.04,bags,46
ORD08455,"Coach Tabby",19534.95,bags,43
ORD08456,"Carhartt WIP Chase Tee",29211.54,apparel,6
ORD08457,"Common Projects Achilles",8081.25,shoes,7
ORD08458,"Fjällräven Kånken",20201.1,bags,18
ORD08459,"Adidas Stan Smith",4680.96,shoes,15
ORD08460,"LEGO Creator Expert",4966.06,collectibles,16
ORD08461,"Dragon Ball Statue",8937.63,collectibles,6
ORD08462,"New Balance 990",7425.79,shoes,6
ORD08463,"Tumi Alpha Backpack",26014.68,bags,40
ORD08464,"New Balance 574",17910.09,shoes,38
ORD08465,"LEGO Creator Expert",649.78,collectibles,22
ORD08466,"Puma RS-X",18218.44,shoes,30
ORD08467,"Figma Link",13915.02,collectibles,22
ORD08468,"Hoka Clifton 9",2768.99,shoes,35
ORD08469,"Hot Wheels RLC",2228.44,collectibles,18
ORD08470,"New Balance 990",2439.82,shoes,7
ORD08471,"Samsonite Spinner",20416.96,bags,17
ORD08472,"Vans Old Skool High",13523.17,shoes,31
ORD08473,"Converse Chuck Taylor Low",11594.34,shoes,15
ORD08474,"Bandai Ultraman Figure",7271.23,collectibles,17
ORD08475,"Hoka Clifton 9",16742.44,shoes,30
ORD08476,"Figma Link",12582.29,collectibles,28
ORD08477,"Hoka Clifton 9",6674.81,shoes,29
ORD08478,"Crocs Classic Clog",3199.02,shoes,8
ORD08479,"Converse Chuck Taylor High",10375.53,shoes,19
ORD08480,"Bearbrick 400%",13475.22,collectibles,23
ORD08481,"Supreme Box Logo Tee",2065.5,apparel,10
ORD08482,"Dragon Ball Statue",980.26,collectibles,11
ORD08483,"Coach Tabby",2314.57,bags,33
ORD08484,"Longchamp Le Pliage",17547.82,bags,36
ORD08485,"Palace Tri-Ferg Tee",7351.67,apparel,5
ORD08486,"Stone Island Shadow Project",2211.48,apparel,31
ORD08487,"Chanel Classic Flap",10010.64,bags,20
ORD08488,"New Balance 574",2089.16,shoes,32
ORD08489,"Puma Suede Classic",10276.95,shoes,13
ORD08490,"Louis Vuitton Neverfull",21248.6,bags,44
ORD08491,"Fear of God Essentials",19754.93,apparel,30
ORD08492,"Kipling City Bag",27156.17,bags,38
ORD08493,"Carhartt WIP Chase Tee",13017.75,apparel,15
ORD08494,"Bandai Ultraman Figure",1047.3,collectibles,25
ORD08495,"Nike Air Max 270",20744.73,shoes,24
ORD08496,"New Balance 574",13222.28,shoes,32
ORD08497,"Samsonite Spinner",39718.8,bags,15
ORD08498,"Comme des Garçons Shirt",9708.71,apparel,21
ORD08499,"Comme des Garçons Shirt",27819.03,apparel,20
ORD08500,"Gucci GG Marmont",73264.15,bags,40
ORD08501,"Stüssy World Tour Tee",12161.38,apparel,19
ORD08502,"Dragon Ball Statue",9673.14,collectibles,17
ORD08503,"Nendoroid Hatsune Miku",9821,collectibles,21
ORD08504,"Tumi Alpha Backpack",79949.73,bags,37
ORD08505,"Reebok Club C",8252.52,shoes,13
ORD08506,"Figma Link",13550.33,collectibles,32
ORD08507,"Stone Island Shadow Project",11910.79,apparel,29
ORD08508,"Fjällräven Kånken",32402.89,bags,38
ORD08509,"Puma Suede Classic",5624.79,shoes,6
ORD08510,"Common Projects Achilles",13182.22,shoes,5
ORD08511,"Chanel Classic Flap",63599.87,bags,44
ORD08512,"Puma Suede Classic",11354.31,shoes,7
ORD08513,"Tumi Alpha Backpack",47294.91,bags,29
ORD08514,"Converse Chuck Taylor Low",9025.07,shoes,8
ORD08515,"Samsonite Spinner",39844.29,bags,21
ORD08516,"Reebok Club C",5856.9,shoes,14
ORD08517,"LEGO Creator Expert",13803.53,collectibles,19
ORD08518,"Coach Tabby",17561.17,bags,27
ORD08519,"MCM Stark Backpack",74124.45,bags,42
ORD08520,"Puma Suede Classic",10540.42,shoes,9
ORD08521,"Gundam RX-78-2 MG",4391.16,collectibles,16
ORD08522,"Prada Nylon Bag",15626.68,bags,42
ORD08523,"Chanel Classic Flap",10440.85,bags,16
ORD08524,"Salomon XT-6",14813.46,shoes,20
ORD08525,"Nike Air Max 270",6788.05,shoes,26
ORD08526,"Skechers Go Walk",12192.23,shoes,7
ORD08527,"Figma Link",12711.09,collectibles,30
ORD08528,"Samsonite Spinner",10170.95,bags,40
ORD08529,"Acne Studios Face Patch",23020.82,apparel,16
ORD08530,"Gucci GG Marmont",75071.34,bags,49
ORD08531,"Converse Chuck Taylor High",17542.33,shoes,19
ORD08532,"Chanel Classic Flap",63242.71,bags,45
ORD08533,"Hot Wheels RLC",10969.11,collectibles,28
ORD08534,"Reebok Classic Leather",24438.35,shoes,21
ORD08535,"Nike Air Max 270",2884.92,shoes,27
ORD08536,"Vans Old Skool High",7997.95,shoes,36
ORD08537,"Kith Box Logo",22957.07,apparel,8
ORD08538,"Salomon XT-6",21414.29,shoes,21
ORD08539,"New Balance 990",4422.92,shoes,15
ORD08540,"Crocs Classic Clog",1869.42,shoes,9
ORD08541,"Tamiya RC Car",4679.55,collectibles,14
ORD08542,"Noah Core Logo Tee",13112.36,apparel,8
ORD08543,"Bandai Ultraman Figure",13345.03,collectibles,28
ORD08544,"Skechers Go Walk",7966.61,shoes,7
ORD08545,"Converse Chuck Taylor High",6035.09,shoes,26
ORD08546,"Tumi Alpha Backpack",41872.27,bags,26
ORD08547,"One Piece Mega WCF",7758.65,collectibles,19
ORD08548,"Kipling City Bag",49340.35,bags,48
ORD08549,"Fjällräven Kånken",77511.83,bags,46
ORD08550,"Noah Core Logo Tee",1797.14,apparel,11
ORD08551,"New Balance 574",14833.2,shoes,29
ORD08552,"Samsonite Spinner",25975.27,bags,13
ORD08553,"Acne Studios Face Patch",992.76,apparel,26
ORD08554,"Bearbrick 400%",4071.01,collectibles,12
ORD08555,"Stüssy World Tour Tee",22444.36,apparel,12
